arrival,departure,time
Sta16,Sta29,1440
Sta32,Sta46,1140
Sta44,Sta108,3060
Sta136,Sta19,2160
Sta37,Sta72,2040
Sta55,Sta164,1020
Sta54,Sta53,1920
Sta1,Sta4,2400
Sta76,Sta99,5760
Sta137,Sta124,3600
Sta70,Sta143,4380
Sta78,Sta71,2400
Sta161,Sta31,3420
Sta133,Sta156,1440
Sta157,Sta73,3420
Sta30,Sta147,3240
Sta103,Sta56,2340
Sta44,Sta50,4620
Sta27,Sta162,2340
Sta4,Sta109,1620
Sta94,Sta109,1260
Sta129,Sta94,3600
Sta6,Sta103,1440
Sta75,Sta131,3660
Sta154,Sta134,1800
Sta33,Sta147,1320
Sta88,Sta93,2520
Sta45,Sta54,2520
Sta99,Sta45,1800
Sta97,Sta41,2520
Sta106,Sta130,3780
Sta107,Sta103,3480
Sta150,Sta113,2940
Sta9,Sta164,3360
Sta157,Sta70,1740
Sta158,Sta6,2460
Sta85,Sta100,1080
Sta113,Sta136,2340
Sta69,Sta40,1140
Sta159,Sta138,1260
Sta97,Sta163,2280
Sta98,Sta90,1860
Sta7,Sta27,5340
Sta164,Sta120,4020
Sta11,Sta131,3720
Sta118,Sta79,1500
Sta48,Sta163,1620
Sta54,Sta62,2040
Sta75,Sta124,2820
Sta35,Sta7,1560
Sta24,Sta119,2100
Sta141,Sta3,1680
Sta94,Sta77,4500
Sta149,Sta87,6180
Sta100,Sta143,4020
Sta39,Sta74,3720
Sta164,Sta23,1500
Sta58,Sta63,3060
Sta150,Sta161,2880
Sta147,Sta7,1680
Sta139,Sta121,6960
Sta54,Sta160,3660
Sta91,Sta9,2400
Sta111,Sta88,2280
Sta41,Sta4,2520
Sta129,Sta8,4020
Sta154,Sta82,4020
Sta60,Sta86,1980
Sta137,Sta55,1140
Sta21,Sta74,3960
Sta143,Sta88,6000
Sta160,Sta73,4800
Sta160,Sta48,5160
Sta98,Sta116,1620
Sta165,Sta38,1020
Sta144,Sta39,1320
Sta71,Sta12,1800
Sta101,Sta10,2100
Sta62,Sta15,1740
Sta86,Sta7,3180
Sta50,Sta135,1800
Sta105,Sta27,1740
Sta36,Sta129,3540
Sta157,Sta141,1440
Sta113,Sta81,2820
Sta17,Sta133,2880
Sta23,Sta145,2280
Sta154,Sta22,1980
Sta88,Sta78,3540
Sta67,Sta166,3840
Sta16,Sta67,1800
Sta125,Sta17,3900
Sta78,Sta104,3960
Sta47,Sta26,2580
Sta85,Sta75,2460
Sta91,Sta56,2460
Sta143,Sta129,3360
Sta1,Sta94,3720
Sta82,Sta146,3180
Sta123,Sta102,5100
Sta8,Sta166,2700
Sta143,Sta146,3900
Sta155,Sta152,5820
Sta60,Sta84,1800
Sta46,Sta149,3720
Sta42,Sta144,3060
Sta161,Sta11,5760
Sta161,Sta163,2160
Sta27,Sta37,3420
Sta96,Sta38,4140
Sta153,Sta37,4620
Sta25,Sta160,3840
Sta32,Sta168,2220
Sta156,Sta112,6480
Sta102,Sta101,4200
Sta104,Sta141,5460
Sta100,Sta62,1440
Sta22,Sta62,3600
Sta15,Sta4,1680
Sta144,Sta86,1380
Sta163,Sta5,1020
Sta54,Sta119,1800
Sta132,Sta167,2100
Sta135,Sta155,4200
Sta59,Sta92,1800
Sta11,Sta135,1800
Sta12,Sta83,2400
Sta25,Sta157,1500
Sta44,Sta97,4440
Sta91,Sta119,1920
Sta91,Sta36,4320
Sta121,Sta156,6540
Sta149,Sta109,6180
Sta71,Sta140,4680
Sta112,Sta15,3120
Sta151,Sta99,5280
Sta7,Sta157,2640
Sta39,Sta117,1500
Sta52,Sta162,2580
Sta7,Sta54,3720
Sta60,Sta142,3240
Sta52,Sta135,3300
Sta61,Sta97,3840
Sta68,Sta106,2820
Sta53,Sta151,1620
Sta51,Sta151,1680
Sta80,Sta100,3060
Sta121,Sta67,1800
Sta122,Sta94,3180
Sta137,Sta125,4320
Sta133,Sta109,4500
Sta15,Sta88,2040
Sta51,Sta76,1260
Sta87,Sta46,1800
Sta167,Sta138,2280
Sta30,Sta45,3540
Sta159,Sta75,3420
Sta36,Sta54,2400
Sta142,Sta148,3240
Sta12,Sta140,4140
Sta20,Sta158,2160
Sta9,Sta3,1500
Sta82,Sta85,2880
Sta146,Sta44,1800
Sta13,Sta120,3000
Sta145,Sta31,2520
Sta124,Sta68,5820
Sta27,Sta44,3540
Sta160,Sta46,3120
Sta69,Sta20,1080
Sta19,Sta5,2460
Sta89,Sta32,1800
Sta164,Sta122,1440
Sta111,Sta125,4680
Sta54,Sta21,2940
Sta105,Sta110,4020
Sta110,Sta156,4380
Sta114,Sta31,1380
Sta16,Sta124,3240
Sta137,Sta129,3360
Sta140,Sta101,1920
Sta7,Sta13,2220
Sta150,Sta6,6240
Sta66,Sta2,4440
Sta136,Sta121,4860
Sta21,Sta39,2520
Sta79,Sta168,3300
Sta133,Sta167,2520
Sta38,Sta129,4080
Sta29,Sta124,3480
Sta107,Sta133,1860
Sta25,Sta99,4080
Sta130,Sta71,4200
Sta107,Sta11,10380
Sta14,Sta141,3540
Sta127,Sta111,3300
Sta85,Sta124,4440
Sta52,Sta51,1380
Sta30,Sta71,1800
Sta79,Sta30,1080
Sta97,Sta151,2520
Sta50,Sta92,2100
Sta124,Sta5,3840
Sta42,Sta65,6240
Sta28,Sta167,4260
Sta118,Sta149,4140
Sta155,Sta158,5040
Sta131,Sta110,1800
Sta112,Sta28,1800
Sta167,Sta64,2940
Sta24,Sta79,2580
Sta12,Sta137,4080
Sta139,Sta88,5700
Sta107,Sta37,3000
Sta91,Sta130,1680
Sta10,Sta55,11640
Sta158,Sta48,3600
Sta103,Sta5,2760
Sta6,Sta24,6840
Sta10,Sta146,3120
Sta25,Sta95,1320
Sta167,Sta85,1080
Sta153,Sta104,7800
Sta7,Sta75,1260
Sta161,Sta101,3720
Sta24,Sta27,1320
Sta154,Sta57,2400
Sta75,Sta69,2460
Sta149,Sta78,3480
Sta66,Sta120,3060
Sta58,Sta89,2640
Sta99,Sta131,3120
Sta125,Sta98,3900
Sta102,Sta127,6000
Sta106,Sta46,2760
Sta82,Sta76,4680
Sta71,Sta65,4800
Sta58,Sta70,4260
Sta93,Sta158,2040
Sta83,Sta19,3420
Sta67,Sta147,3060
Sta6,Sta46,3660
Sta7,Sta146,4140
Sta155,Sta80,4260
Sta96,Sta95,2100
Sta138,Sta122,1800
Sta153,Sta123,4680
Sta4,Sta22,3300
Sta100,Sta130,2520
Sta86,Sta150,2100
Sta28,Sta161,5160
Sta73,Sta143,4140
Sta85,Sta145,1080
Sta1,Sta55,2340
Sta125,Sta123,5040
Sta3,Sta34,2940
Sta18,Sta107,1020
Sta108,Sta32,2280
Sta67,Sta6,4440
Sta151,Sta103,3840
Sta104,Sta3,4260
Sta4,Sta21,4260
Sta13,Sta83,3540
Sta24,Sta100,4200
Sta95,Sta55,1560
Sta82,Sta77,1140
Sta38,Sta137,3120
Sta13,Sta107,2940
Sta48,Sta55,1800
Sta83,Sta123,1020
Sta103,Sta76,4500
Sta61,Sta24,1740
Sta49,Sta158,5520
Sta45,Sta107,4140
Sta167,Sta48,2760
Sta100,Sta36,3000
Sta4,Sta142,1800
Sta57,Sta39,3180
Sta35,Sta101,3060
Sta127,Sta31,1800
Sta111,Sta94,1920
Sta6,Sta7,300
Sta91,Sta140,3660
Sta144,Sta110,1980
Sta8,Sta154,5100
Sta100,Sta14,3300
Sta107,Sta128,1620
Sta162,Sta100,1020
Sta154,Sta100,2280
Sta87,Sta91,4200
Sta54,Sta148,3960
Sta134,Sta16,1680
Sta92,Sta116,1200
Sta140,Sta81,3540
Sta123,Sta39,1860
Sta11,Sta50,6780
Sta38,Sta168,1860
Sta107,Sta8,11640
Sta158,Sta71,4500
Sta99,Sta27,4680
Sta148,Sta38,4380
Sta4,Sta59,1140
Sta113,Sta117,1020
Sta132,Sta131,1740
Sta21,Sta122,3960
Sta8,Sta86,3420
Sta160,Sta145,1020
Sta42,Sta75,2040
Sta125,Sta138,5160
Sta149,Sta92,4500
Sta17,Sta161,2820
Sta86,Sta61,3000
Sta28,Sta71,7740
Sta42,Sta66,4560
Sta26,Sta13,1620
Sta41,Sta38,3540
Sta67,Sta106,2340
Sta33,Sta122,5700
Sta162,Sta101,1440
Sta167,Sta13,1980
Sta58,Sta83,4500
Sta148,Sta1,2820
Sta94,Sta137,3300
Sta67,Sta42,3180
Sta22,Sta92,1020
Sta96,Sta94,4860
Sta117,Sta143,5520
Sta63,Sta45,3180
Sta70,Sta61,1800
Sta158,Sta133,3360
Sta142,Sta77,3300
Sta60,Sta30,1080
Sta65,Sta12,4740
Sta64,Sta4,3840
Sta94,Sta123,4140
Sta135,Sta163,1920
Sta79,Sta48,1080
Sta18,Sta88,3720
Sta70,Sta164,1020
Sta45,Sta129,3840
Sta58,Sta14,4620
Sta26,Sta37,1020
Sta51,Sta162,1800
Sta137,Sta33,4080
Sta104,Sta118,4380
Sta92,Sta29,1620
Sta31,Sta113,1620
Sta57,Sta53,2280
Sta13,Sta57,4020
Sta88,Sta69,3120
Sta4,Sta56,1920
Sta46,Sta103,2040
Sta30,Sta59,1800
Sta99,Sta26,2640
Sta24,Sta81,1620
Sta100,Sta78,1620
Sta119,Sta136,4440
Sta93,Sta96,3180
Sta22,Sta66,1080
Sta65,Sta167,4800
Sta127,Sta87,4260
Sta68,Sta23,3060
Sta138,Sta69,1800
Sta84,Sta138,2220
Sta20,Sta4,2040
Sta96,Sta101,1680
Sta39,Sta148,3120
Sta132,Sta87,4440
Sta5,Sta51,3480
Sta86,Sta50,3060
Sta117,Sta163,1800
Sta152,Sta5,2820
Sta40,Sta66,2520
Sta33,Sta90,3540
Sta6,Sta83,4740
Sta86,Sta76,3240
Sta46,Sta2,1740
Sta27,Sta41,2340
Sta94,Sta29,3300
Sta52,Sta59,4140
Sta98,Sta96,2520
Sta109,Sta29,1800
Sta64,Sta66,3000
Sta151,Sta102,5100
Sta143,Sta15,3600
Sta70,Sta121,5460
Sta88,Sta101,2940
Sta133,Sta3,1500
Sta79,Sta4,2760
Sta61,Sta48,2700
Sta95,Sta113,1020
Sta137,Sta96,1800
Sta2,Sta102,1800
Sta49,Sta71,4740
Sta28,Sta62,4440
Sta11,Sta110,6360
Sta28,Sta97,6180
Sta39,Sta31,1680
Sta156,Sta99,6120
Sta21,Sta81,2700
Sta12,Sta120,2880
Sta38,Sta115,2520
Sta24,Sta156,1080
Sta1,Sta128,2460
Sta165,Sta146,3120
Sta117,Sta90,1680
Sta6,Sta54,3300
Sta43,Sta40,2520
Sta92,Sta160,1800
Sta49,Sta82,7020
Sta136,Sta140,1800
Sta90,Sta46,1380
Sta18,Sta118,1500
Sta22,Sta124,4620
Sta42,Sta139,5340
Sta76,Sta131,2820
Sta41,Sta52,2880
Sta162,Sta42,2460
Sta34,Sta109,5940
Sta160,Sta82,1680
Sta51,Sta120,4980
Sta86,Sta46,1320
Sta78,Sta162,1440
Sta135,Sta47,1920
Sta32,Sta45,4500
Sta33,Sta41,4440
Sta31,Sta87,12180
Sta130,Sta22,1980
Sta12,Sta70,3120
Sta167,Sta92,1980
Sta11,Sta117,2340
Sta33,Sta29,3360
Sta117,Sta86,2880
Sta11,Sta98,4440
Sta96,Sta130,3120
Sta122,Sta137,1800
Sta124,Sta118,1800
Sta94,Sta47,4080
Sta65,Sta139,4860
Sta74,Sta54,4560
Sta75,Sta30,1800
Sta130,Sta26,1800
Sta119,Sta161,1020
Sta86,Sta35,2580
Sta156,Sta90,3960
Sta27,Sta109,4320
Sta144,Sta87,1800
Sta93,Sta141,1740
Sta114,Sta50,3240
Sta160,Sta131,2700
Sta66,Sta12,1560
Sta168,Sta81,3420
Sta147,Sta108,3360
Sta146,Sta103,2760
Sta122,Sta165,4200
Sta85,Sta154,3120
Sta68,Sta132,4020
Sta76,Sta3,3360
Sta103,Sta50,5640
Sta152,Sta45,1800
Sta40,Sta124,3240
Sta140,Sta56,1200
Sta12,Sta91,1560
Sta69,Sta125,4980
Sta64,Sta42,4200
Sta70,Sta48,3420
Sta108,Sta168,2400
Sta29,Sta91,1680
Sta103,Sta79,3060
Sta139,Sta82,4860
Sta112,Sta108,1800
Sta95,Sta29,1560
Sta17,Sta123,2400
Sta140,Sta31,1560
Sta141,Sta34,4200
Sta11,Sta114,3900
Sta105,Sta52,1080
Sta168,Sta117,1740
Sta163,Sta52,2040
Sta103,Sta72,1860
Sta114,Sta73,2460
Sta35,Sta163,3780
Sta64,Sta153,5700
Sta34,Sta76,3420
Sta113,Sta162,1560
Sta32,Sta149,4320
Sta138,Sta140,3060
Sta153,Sta133,4980
Sta90,Sta61,3660
Sta36,Sta41,3780
Sta41,Sta163,1800
Sta109,Sta118,1800
Sta122,Sta3,2940
Sta59,Sta108,2940
Sta2,Sta90,1260
Sta90,Sta124,3180
Sta157,Sta93,1260
Sta107,Sta153,4860
Sta24,Sta68,1440
Sta88,Sta64,4800
Sta90,Sta107,2700
Sta100,Sta57,3180
Sta24,Sta151,1560
Sta8,Sta55,2220
Sta68,Sta143,2160
Sta61,Sta4,4560
Sta35,Sta113,1500
Sta156,Sta70,4140
Sta148,Sta96,4140
Sta130,Sta98,2280
Sta168,Sta110,3660
Sta145,Sta46,2700
Sta108,Sta28,4500
Sta109,Sta119,5880
Sta33,Sta37,4440
Sta31,Sta81,2940
Sta16,Sta19,3120
Sta16,Sta108,2220
Sta25,Sta48,2640
Sta131,Sta37,1980
Sta91,Sta84,2040
Sta52,Sta158,4140
Sta141,Sta166,4080
Sta13,Sta96,2040
Sta2,Sta32,2400
Sta113,Sta159,2340
Sta130,Sta21,2400
Sta75,Sta67,3420
Sta53,Sta11,6540
Sta1,Sta78,1200
Sta150,Sta48,2040
Sta117,Sta41,3360
Sta82,Sta167,2700
Sta163,Sta74,3780
Sta128,Sta41,3300
Sta18,Sta89,1380
Sta159,Sta46,1020
Sta75,Sta101,2880
Sta8,Sta23,2280
Sta103,Sta32,3000
Sta14,Sta28,6120
Sta23,Sta52,3120
Sta27,Sta165,4440
Sta133,Sta46,1680
Sta121,Sta54,4680
Sta68,Sta135,3120
Sta21,Sta151,3480
Sta38,Sta92,4740
Sta149,Sta68,3660
Sta70,Sta2,2280
Sta91,Sta19,3480
Sta153,Sta119,6120
Sta42,Sta71,5100
Sta165,Sta69,2040
Sta103,Sta93,2340
Sta85,Sta28,4320
Sta101,Sta100,1560
Sta82,Sta58,4740
Sta30,Sta24,3540
Sta50,Sta51,1620
Sta90,Sta122,1920
Sta118,Sta117,2100
Sta71,Sta41,1800
Sta82,Sta17,1680
Sta137,Sta109,1800
Sta156,Sta111,5160
Sta45,Sta6,1560
Sta83,Sta15,1740
Sta62,Sta109,3240
Sta51,Sta49,5580
Sta47,Sta21,1740
Sta28,Sta87,1800
Sta33,Sta2,2340
Sta71,Sta84,4140
Sta86,Sta101,1920
Sta159,Sta144,1020
Sta144,Sta54,1740
Sta68,Sta117,4260
Sta51,Sta155,1080
Sta109,Sta47,1800
Sta168,Sta5,1740
Sta17,Sta113,1500
Sta98,Sta143,2820
Sta142,Sta143,4620
Sta30,Sta160,1800
Sta21,Sta14,2340
Sta21,Sta167,2700
Sta123,Sta121,11940
Sta35,Sta27,4380
Sta143,Sta44,5400
Sta108,Sta140,3000
Sta61,Sta112,5940
Sta109,Sta50,1800
Sta60,Sta90,2640
Sta122,Sta139,5340
Sta153,Sta87,1020
Sta45,Sta3,3360
Sta100,Sta168,1320
Sta16,Sta79,2340
Sta110,Sta23,3600
Sta102,Sta47,6000
Sta57,Sta63,2460
Sta142,Sta8,2820
Sta155,Sta103,5520
Sta121,Sta86,4200
Sta53,Sta99,4080
Sta22,Sta26,2520
Sta21,Sta149,4080
Sta48,Sta29,1740
Sta163,Sta61,3180
Sta48,Sta75,4500
Sta68,Sta64,2220
Sta66,Sta106,4860
Sta130,Sta28,4680
Sta147,Sta49,5820
Sta49,Sta101,1800
Sta47,Sta111,1800
Sta22,Sta50,1200
Sta100,Sta111,2100
Sta33,Sta85,2640
Sta88,Sta48,4320
Sta11,Sta159,1800
Sta8,Sta72,3540
Sta85,Sta38,2400
Sta158,Sta56,2040
Sta11,Sta84,3420
Sta12,Sta79,2280
Sta79,Sta74,2700
Sta132,Sta119,4140
Sta108,Sta13,2700
Sta47,Sta3,1320
Sta17,Sta35,2760
Sta20,Sta38,2400
Sta87,Sta54,10200
Sta94,Sta99,3660
Sta158,Sta92,2520
Sta6,Sta9,4620
Sta78,Sta44,2820
Sta14,Sta137,4080
Sta94,Sta70,2580
Sta59,Sta73,5160
Sta134,Sta71,4080
Sta77,Sta27,4080
Sta30,Sta128,2880
Sta136,Sta116,3180
Sta141,Sta4,1500
Sta42,Sta86,2640
Sta63,Sta51,3720
Sta109,Sta92,3540
Sta132,Sta100,2340
Sta9,Sta132,2700
Sta68,Sta154,2040
Sta149,Sta39,4020
Sta59,Sta91,2640
Sta131,Sta70,1800
Sta51,Sta128,4800
Sta101,Sta21,4020
Sta52,Sta76,180
Sta101,Sta156,4800
Sta22,Sta140,3300
Sta93,Sta21,1800
Sta69,Sta35,3300
Sta167,Sta160,2580
Sta164,Sta126,2280
Sta40,Sta102,3420
Sta87,Sta19,2400
Sta112,Sta98,3960
Sta137,Sta44,2700
Sta167,Sta97,3120
Sta33,Sta76,5820
Sta49,Sta157,4740
Sta98,Sta137,2220
Sta103,Sta100,1380
Sta53,Sta163,180
Sta86,Sta33,4260
Sta17,Sta94,1800
Sta6,Sta138,4620
Sta90,Sta148,2700
Sta109,Sta127,4080
Sta31,Sta156,4740
Sta103,Sta25,2760
Sta27,Sta18,1020
Sta4,Sta83,3480
Sta160,Sta120,4080
Sta35,Sta78,3480
Sta78,Sta160,4800
Sta167,Sta114,1020
Sta117,Sta31,2340
Sta88,Sta39,1980
Sta156,Sta37,4680
Sta87,Sta66,5640
Sta86,Sta133,2400
Sta157,Sta14,3300
Sta158,Sta28,5160
Sta124,Sta45,2880
Sta74,Sta61,4980
Sta13,Sta17,1140
Sta121,Sta137,4860
Sta56,Sta14,3480
Sta102,Sta79,5040
Sta67,Sta165,1800
Sta49,Sta33,6840
Sta35,Sta143,5640
Sta125,Sta140,5160
Sta57,Sta104,4860
Sta4,Sta38,2520
Sta162,Sta50,1800
Sta168,Sta152,3180
Sta127,Sta77,3600
Sta93,Sta94,2940
Sta114,Sta93,1020
Sta132,Sta124,3480
Sta163,Sta159,1380
Sta112,Sta22,5220
Sta130,Sta109,4440
Sta96,Sta168,2700
Sta38,Sta70,2940
Sta69,Sta107,2640
Sta146,Sta112,1800
Sta109,Sta31,3180
Sta144,Sta62,2820
Sta60,Sta21,1740
Sta110,Sta142,4020
Sta90,Sta8,3000
Sta124,Sta167,4020
Sta13,Sta50,4200
Sta111,Sta164,1080
Sta11,Sta65,7740
Sta109,Sta138,4080
Sta43,Sta140,3120
Sta62,Sta85,1380
Sta28,Sta104,7260
Sta155,Sta65,5760
Sta142,Sta28,4800
Sta92,Sta16,2880
Sta103,Sta138,3840
Sta159,Sta25,1440
Sta32,Sta6,1800
Sta16,Sta12,3480
Sta56,Sta144,10920
Sta1,Sta51,3360
Sta141,Sta165,2640
Sta31,Sta47,3000
Sta104,Sta24,5460
Sta160,Sta164,1500
Sta109,Sta136,3840
Sta143,Sta167,4200
Sta17,Sta58,2100
Sta23,Sta133,2460
Sta4,Sta127,3000
Sta102,Sta111,1740
Sta4,Sta62,2520
Sta119,Sta74,4560
Sta63,Sta105,3060
Sta67,Sta69,2040
Sta57,Sta142,4320
Sta129,Sta109,1800
Sta141,Sta50,4020
Sta90,Sta88,1980
Sta157,Sta57,3780
Sta94,Sta79,4200
Sta132,Sta120,3120
Sta55,Sta7,2400
Sta152,Sta67,3660
Sta8,Sta98,4140
Sta142,Sta51,5580
Sta42,Sta26,2340
Sta54,Sta123,2280
Sta73,Sta40,2880
Sta90,Sta42,2160
Sta88,Sta113,2640
Sta62,Sta121,4320
Sta45,Sta94,1200
Sta2,Sta119,5280
Sta13,Sta84,1500
Sta152,Sta158,3960
Sta165,Sta103,1980
Sta6,Sta11,1800
Sta70,Sta60,3480
Sta18,Sta57,1800
Sta13,Sta144,2220
Sta50,Sta3,2760
Sta42,Sta150,4200
Sta85,Sta96,3000
Sta114,Sta77,2040
Sta148,Sta122,4560
Sta39,Sta73,3360
Sta134,Sta153,1800
Sta28,Sta8,3480
Sta99,Sta11,6840
Sta15,Sta64,2400
Sta27,Sta70,2940
Sta31,Sta99,2940
Sta119,Sta80,3600
Sta109,Sta97,5400
Sta24,Sta56,4200
Sta128,Sta22,3780
Sta90,Sta9,2400
Sta151,Sta121,5880
Sta4,Sta16,3000
Sta50,Sta160,6480
Sta45,Sta29,3480
Sta52,Sta97,2520
Sta162,Sta80,2700
Sta83,Sta16,3480
Sta11,Sta27,5760
Sta153,Sta50,6000
Sta41,Sta157,1920
Sta47,Sta34,1620
Sta157,Sta17,1560
Sta84,Sta39,1260
Sta71,Sta25,3960
Sta132,Sta143,4800
Sta62,Sta6,3240
Sta100,Sta11,10380
Sta11,Sta30,4980
Sta151,Sta35,4560
Sta104,Sta125,7620
Sta53,Sta155,3480
Sta72,Sta13,2040
Sta48,Sta51,1800
Sta32,Sta129,1980
Sta30,Sta96,1800
Sta109,Sta61,5520
Sta44,Sta12,1800
Sta150,Sta92,2760
Sta161,Sta146,2160
Sta11,Sta5,4620
Sta87,Sta22,4380
Sta40,Sta71,3120
Sta138,Sta86,1620
Sta125,Sta39,1800
Sta108,Sta50,2640
Sta143,Sta74,5460
Sta75,Sta17,2640
Sta91,Sta136,3660
Sta12,Sta147,4380
Sta105,Sta61,1560
Sta15,Sta43,2700
Sta78,Sta156,4620
Sta38,Sta109,4020
Sta2,Sta123,3120
Sta36,Sta79,3660
Sta28,Sta41,1800
Sta54,Sta158,2460
Sta148,Sta87,1800
Sta44,Sta3,3240
Sta75,Sta12,4980
Sta165,Sta115,2220
Sta15,Sta76,3120
Sta151,Sta54,3180
Sta15,Sta103,2100
Sta137,Sta7,3600
Sta74,Sta28,6900
Sta35,Sta120,4140
Sta143,Sta26,5460
Sta3,Sta60,1380
Sta70,Sta75,1500
Sta49,Sta56,4140
Sta33,Sta74,6480
Sta150,Sta34,1020
Sta39,Sta93,1320
Sta44,Sta153,1620
Sta37,Sta144,2100
Sta147,Sta144,2880
Sta140,Sta94,2520
Sta36,Sta25,3600
Sta163,Sta154,10800
Sta50,Sta100,3360
Sta27,Sta131,2220
Sta117,Sta54,2820
Sta22,Sta34,2940
Sta125,Sta2,2880
Sta9,Sta77,6000
Sta94,Sta139,7200
Sta95,Sta8,3000
Sta6,Sta8,1800
Sta154,Sta121,5700
Sta157,Sta110,3300
Sta6,Sta90,3000
Sta84,Sta107,2820
Sta117,Sta108,3180
Sta162,Sta151,2280
Sta149,Sta23,4980
Sta153,Sta156,6660
Sta54,Sta156,3840
Sta54,Sta68,3300
Sta142,Sta128,4920
Sta31,Sta60,3120
Sta156,Sta154,3720
Sta13,Sta127,3000
Sta141,Sta37,2640
Sta39,Sta23,1200
Sta90,Sta68,3720
Sta131,Sta122,2460
Sta168,Sta104,5760
Sta94,Sta127,4020
Sta101,Sta91,3060
Sta130,Sta167,2280
Sta17,Sta47,2160
Sta109,Sta18,4020
Sta101,Sta56,1080
Sta28,Sta152,2580
Sta74,Sta131,3720
Sta25,Sta80,2700
Sta131,Sta62,2400
Sta63,Sta7,3300
Sta12,Sta117,4200
Sta19,Sta42,3420
Sta145,Sta120,3540
Sta14,Sta50,3360
Sta69,Sta60,3420
Sta103,Sta17,2220
Sta1,Sta160,3840
Sta64,Sta51,3480
Sta156,Sta57,1860
Sta159,Sta53,1320
Sta76,Sta48,1020
Sta165,Sta44,3840
Sta117,Sta125,1560
Sta122,Sta79,3240
Sta92,Sta49,4020
Sta1,Sta149,2940
Sta29,Sta17,1560
Sta125,Sta156,6720
Sta42,Sta151,4380
Sta149,Sta159,2520
Sta69,Sta5,1620
Sta19,Sta114,1260
Sta70,Sta102,2160
Sta91,Sta168,2400
Sta95,Sta119,3180
Sta166,Sta168,3600
Sta43,Sta166,4020
Sta107,Sta2,3000
Sta12,Sta60,2100
Sta52,Sta25,2940
Sta92,Sta110,3000
Sta70,Sta85,2220
Sta117,Sta115,1920
Sta162,Sta155,1800
Sta163,Sta49,3720
Sta13,Sta111,1440
Sta73,Sta42,4440
Sta69,Sta82,1800
Sta168,Sta156,4680
Sta139,Sta86,3900
Sta4,Sta105,5940
Sta142,Sta152,3780
Sta117,Sta95,1800
Sta49,Sta133,4080
Sta4,Sta133,3780
Sta152,Sta76,6300
Sta39,Sta130,2520
Sta145,Sta54,3000
Sta143,Sta51,1020
Sta110,Sta99,6360
Sta104,Sta121,7500
Sta133,Sta57,3300
Sta11,Sta25,5640
Sta154,Sta132,3900
Sta111,Sta129,1800
Sta150,Sta98,1680
Sta9,Sta36,3900
Sta119,Sta65,5460
Sta29,Sta96,2160
Sta82,Sta155,5340
Sta111,Sta124,1740
Sta34,Sta93,3480
Sta118,Sta128,3840
Sta76,Sta24,1080
Sta109,Sta20,1800
Sta141,Sta15,1200
Sta71,Sta107,1800
Sta148,Sta12,2220
Sta144,Sta64,1560
Sta140,Sta95,1800
Sta130,Sta145,3360
Sta4,Sta3,2460
Sta94,Sta26,2820
Sta168,Sta47,2400
Sta4,Sta42,1980
Sta7,Sta125,2040
Sta148,Sta133,2100
Sta50,Sta77,6060
Sta13,Sta152,1020
Sta47,Sta157,2340
Sta127,Sta38,3900
Sta105,Sta123,2100
Sta120,Sta62,3060
Sta157,Sta128,5040
Sta159,Sta88,3600
Sta82,Sta53,3360
Sta110,Sta133,2940
Sta139,Sta85,4680
Sta147,Sta134,2040
Sta74,Sta18,2820
Sta64,Sta121,5820
Sta44,Sta62,5100
Sta113,Sta119,3840
Sta12,Sta55,3300
Sta24,Sta155,1140
Sta136,Sta3,2760
Sta139,Sta132,1800
Sta104,Sta143,6660
Sta95,Sta21,2460
Sta79,Sta86,1800
Sta22,Sta74,3600
Sta135,Sta156,1800
Sta72,Sta109,2820
Sta99,Sta135,3420
Sta1,Sta106,1980
Sta160,Sta16,4200
Sta96,Sta47,2760
Sta47,Sta32,1800
Sta84,Sta94,2280
Sta117,Sta6,2460
Sta108,Sta7,4620
Sta98,Sta159,1020
Sta168,Sta102,3000
Sta148,Sta165,3780
Sta24,Sta86,4680
Sta91,Sta156,2520
Sta56,Sta38,2460
Sta46,Sta100,1620
Sta71,Sta147,5940
Sta79,Sta85,2280
Sta69,Sta51,6060
Sta160,Sta148,1800
Sta85,Sta41,2040
Sta105,Sta47,2280
Sta88,Sta50,5280
Sta165,Sta85,1260
Sta60,Sta120,2220
Sta150,Sta163,1860
Sta144,Sta91,1080
Sta155,Sta92,3000
Sta7,Sta70,2340
Sta132,Sta153,4620
Sta98,Sta3,1740
Sta94,Sta120,4020
Sta162,Sta153,3540
Sta25,Sta57,3540
Sta93,Sta85,1620
Sta77,Sta81,3660
Sta150,Sta9,1980
Sta35,Sta95,1800
Sta158,Sta148,3840
Sta114,Sta32,1680
Sta141,Sta97,3780
Sta151,Sta3,1800
Sta153,Sta95,3300
Sta144,Sta46,1380
Sta47,Sta11,4920
Sta119,Sta144,1800
Sta139,Sta80,3480
Sta118,Sta161,2400
Sta77,Sta7,2520
Sta94,Sta118,2940
Sta112,Sta155,6540
Sta50,Sta36,5340
Sta163,Sta15,1860
Sta91,Sta30,1020
Sta82,Sta16,1860
Sta160,Sta150,5340
Sta140,Sta137,1980
Sta149,Sta19,6540
Sta78,Sta99,3900
Sta154,Sta55,2940
Sta129,Sta16,2700
Sta113,Sta22,2760
Sta28,Sta72,1800
Sta154,Sta143,3540
Sta119,Sta64,3060
Sta109,Sta120,4920
Sta136,Sta133,4080
