arrival,Stain,distin,departure,Staout,distout,time
Sta46,11号线,Dist8,Sta109,3号线,Dist5,50
Sta161,3号线,Dist7,Sta26,12号线,Dist5,50
Sta24,2号线,Dist6,Sta83,1号线,Dist2,50
Sta96,5号线,Dist5,Sta2,10号线,Dist5,50
Sta144,3号线,Dist6,Sta71,2号线,Dist4,50
Sta56,11号线,Dist5,Sta66,3号线,Dist7,50
Sta25,11号线,Dist6,Sta117,3号线,Dist5,50
Sta119,3号线,Dist7,Sta151,2号线,Dist2,50
Sta151,2号线,Dist2,Sta15,11号线,Dist8,50
Sta70,11号线,Dist5,Sta21,3号线,Dist7,50
Sta42,3号线,Dist5,Sta69,5号线,Dist5,50
Sta44,3号线,Dist5,Sta136,12号线,Dist3,50
Sta45,11号线,Dist5,Sta132,5号线,Dist5,50
Sta30,3号线,Dist6,Sta62,4号线,Dist8,50
Sta83,1号线,Dist2,Sta140,11号线,Dist5,50
Sta51,2号线,Dist7,Sta138,3号线,Dist6,50
Sta85,10号线,Dist5,Sta109,3号线,Dist5,50
Sta9,2号线,Dist1,Sta2,10号线,Dist5,50
Sta1,1号线,Dist1,Sta103,10号线,Dist5,50
Sta123,2号线,Dist2,Sta140,11号线,Dist5,50
Sta66,3号线,Dist7,Sta9,2号线,Dist1,50
Sta107,1号线,Dist2,Sta85,10号线,Dist5,50
Sta161,3号线,Dist7,Sta71,2号线,Dist4,50
Sta3,11号线,Dist6,Sta106,1号线,Dist3,50
Sta130,11号线,Dist6,Sta2,10号线,Dist5,50
Sta62,4号线,Dist8,Sta160,10号线,Dist5,50
Sta97,1号线,Dist3,Sta32,12号线,Dist6,50
Sta124,11号线,Dist10,Sta17,12号线,Dist8,50
Sta43,5号线,Dist5,Sta82,11号线,Dist5,50
Sta90,12号线,Dist5,Sta43,5号线,Dist5,50
Sta77,11号线,Dist10,Sta43,5号线,Dist5,50
Sta133,3号线,Dist6,Sta157,10号线,Dist8,50
Sta78,2号线,Dist1,Sta147,3号线,Dist5,50
Sta106,1号线,Dist3,Sta22,3号线,Dist6,50
Sta58,4号线,Dist8,Sta54,5号线,Dist5,50
Sta92,12号线,Dist6,Sta117,3号线,Dist5,50
Sta58,4号线,Dist8,Sta37,5号线,Dist5,50
Sta147,3号线,Dist5,Sta101,12号线,Dist8,50
Sta159,1号线,Dist1,Sta145,10号线,Dist5,50
Sta94,10号线,Dist5,Sta167,3号线,Dist5,50
Sta48,2号线,Dist2,Sta138,3号线,Dist6,50
Sta156,3号线,Dist7,Sta108,1号线,Dist1,51
Sta129,2号线,Dist1,Sta149,1号线,Dist3,51
Sta101,12号线,Dist8,Sta87,10号线,Dist8,51
Sta12,3号线,Dist7,Sta157,10号线,Dist8,51
Sta64,1号线,Dist3,Sta134,10号线,Dist5,51
Sta115,11号线,Dist5,Sta156,3号线,Dist7,51
Sta107,1号线,Dist2,Sta158,3号线,Dist5,51
Sta130,11号线,Dist6,Sta97,1号线,Dist3,51
Sta31,12号线,Dist8,Sta94,10号线,Dist5,51
Sta147,3号线,Dist5,Sta89,1号线,Dist3,51
Sta20,11号线,Dist5,Sta52,2号线,Dist4,51
Sta107,1号线,Dist2,Sta61,3号线,Dist7,51
Sta154,1号线,Dist3,Sta113,3号线,Dist5,51
Sta123,2号线,Dist2,Sta156,3号线,Dist7,51
Sta26,12号线,Dist5,Sta28,11号线,Dist10,51
Sta42,3号线,Dist5,Sta54,5号线,Dist5,51
Sta34,1号线,Dist3,Sta15,11号线,Dist8,51
Sta41,3号线,Dist6,Sta145,10号线,Dist5,51
Sta106,1号线,Dist3,Sta151,2号线,Dist2,51
Sta143,3号线,Dist7,Sta123,2号线,Dist2,51
Sta87,10号线,Dist8,Sta122,11号线,Dist10,51
Sta46,11号线,Dist8,Sta75,10号线,Dist5,51
Sta44,3号线,Dist5,Sta83,1号线,Dist2,51
Sta111,11号线,Dist5,Sta4,10号线,Dist5,51
Sta21,3号线,Dist7,Sta134,10号线,Dist5,51
Sta134,10号线,Dist5,Sta150,1号线,Dist3,51
Sta137,12号线,Dist3,Sta35,3号线,Dist5,51
Sta38,4号线,Dist8,Sta117,3号线,Dist5,51
Sta44,3号线,Dist5,Sta91,12号线,Dist6,51
Sta87,10号线,Dist8,Sta137,12号线,Dist3,51
Sta106,1号线,Dist3,Sta41,3号线,Dist6,51
Sta4,10号线,Dist5,Sta120,11号线,Dist6,51
Sta60,12号线,Dist2,Sta85,10号线,Dist5,51
Sta132,5号线,Dist5,Sta116,12号线,Dist6,51
Sta134,10号线,Dist5,Sta166,11号线,Dist10,51
Sta142,3号线,Dist5,Sta120,11号线,Dist6,51
Sta84,4号线,Dist5,Sta33,3号线,Dist5,51
Sta94,10号线,Dist5,Sta56,11号线,Dist5,51
Sta83,1号线,Dist2,Sta61,3号线,Dist7,51
Sta91,12号线,Dist6,Sta54,5号线,Dist5,51
Sta113,3号线,Dist5,Sta120,11号线,Dist6,51
Sta139,2号线,Dist5,Sta63,11号线,Dist1,51
Sta120,11号线,Dist6,Sta103,10号线,Dist5,51
Sta45,11号线,Dist5,Sta136,12号线,Dist3,51
Sta53,2号线,Dist1,Sta74,1号线,Dist3,51
Sta67,3号线,Dist6,Sta51,2号线,Dist7,51
Sta42,3号线,Dist5,Sta82,11号线,Dist5,51
Sta12,3号线,Dist7,Sta81,2号线,Dist2,51
Sta54,5号线,Dist5,Sta124,11号线,Dist10,51
Sta130,11号线,Dist6,Sta137,12号线,Dist3,51
Sta148,12号线,Dist2,Sta85,10号线,Dist5,51
Sta2,10号线,Dist5,Sta16,5号线,Dist5,51
Sta123,2号线,Dist2,Sta65,1号线,Dist3,51
Sta137,12号线,Dist3,Sta42,3号线,Dist5,51
Sta83,1号线,Dist2,Sta158,3号线,Dist5,51
Sta52,2号线,Dist4,Sta3,11号线,Dist6,51
Sta120,11号线,Dist6,Sta158,3号线,Dist5,51
Sta69,5号线,Dist5,Sta68,2号线,Dist4,51
Sta32,12号线,Dist6,Sta16,5号线,Dist5,51
Sta47,2号线,Dist1,Sta77,11号线,Dist10,51
Sta79,2号线,Dist1,Sta147,3号线,Dist5,51
Sta44,3号线,Dist5,Sta108,1号线,Dist1,51
Sta58,4号线,Dist8,Sta63,11号线,Dist1,51
Sta80,1号线,Dist3,Sta100,3号线,Dist5,51
Sta66,3号线,Dist7,Sta120,11号线,Dist6,51
Sta35,3号线,Dist5,Sta101,12号线,Dist8,51
Sta68,2号线,Dist4,Sta23,11号线,Dist5,51
Sta86,11号线,Dist8,Sta50,3号线,Dist7,51
Sta103,10号线,Dist5,Sta79,2号线,Dist1,51
Sta138,3号线,Dist6,Sta140,11号线,Dist5,51
Sta63,11号线,Dist1,Sta105,2号线,Dist4,51
Sta120,11号线,Dist6,Sta62,4号线,Dist8,51
Sta119,3号线,Dist7,Sta64,1号线,Dist3,51
Sta79,2号线,Dist1,Sta149,1号线,Dist3,51
Sta44,3号线,Dist5,Sta58,4号线,Dist8,51
Sta108,1号线,Dist1,Sta96,5号线,Dist5,51
Sta27,2号线,Dist2,Sta95,12号线,Dist5,51
Sta91,12号线,Dist6,Sta55,11号线,Dist5,51
Sta73,12号线,Dist2,Sta118,11号线,Dist5,51
Sta162,11号线,Dist5,Sta97,1号线,Dist3,51
Sta16,5号线,Dist5,Sta81,2号线,Dist2,51
Sta131,3号线,Dist5,Sta6,10号线,Dist5,51
Sta79,2号线,Dist1,Sta61,3号线,Dist7,51
Sta167,3号线,Dist5,Sta6,10号线,Dist5,51
Sta138,3号线,Dist6,Sta68,2号线,Dist4,51
Sta7,10号线,Dist5,Sta72,12号线,Dist6,51
Sta133,3号线,Dist6,Sta70,11号线,Dist5,51
Sta166,11号线,Dist10,Sta17,12号线,Dist8,51
Sta41,3号线,Dist6,Sta140,11号线,Dist5,51
Sta81,2号线,Dist2,Sta84,4号线,Dist5,51
Sta6,10号线,Dist5,Sta15,11号线,Dist8,51
Sta93,12号线,Dist6,Sta122,11号线,Dist10,51
Sta19,4号线,Dist8,Sta116,12号线,Dist6,51
Sta30,3号线,Dist6,Sta43,5号线,Dist5,51
Sta80,1号线,Dist3,Sta161,3号线,Dist7,51
Sta87,10号线,Dist8,Sta20,11号线,Dist5,51
Sta152,11号线,Dist1,Sta145,10号线,Dist5,51
Sta148,12号线,Dist2,Sta157,10号线,Dist8,51
Sta60,12号线,Dist2,Sta39,3号线,Dist5,51
Sta18,2号线,Dist1,Sta31,12号线,Dist8,51
Sta59,4号线,Dist8,Sta9,2号线,Dist1,51
Sta141,3号线,Dist5,Sta38,4号线,Dist8,51
Sta164,11号线,Dist5,Sta144,3号线,Dist6,51
Sta148,12号线,Dist2,Sta113,3号线,Dist5,51
Sta131,3号线,Dist5,Sta57,2号线,Dist4,51
Sta145,10号线,Dist5,Sta146,11号线,Dist6,51
Sta39,3号线,Dist5,Sta6,10号线,Dist5,51
Sta33,3号线,Dist5,Sta114,10号线,Dist5,51
Sta41,3号线,Dist6,Sta165,4号线,Dist8,51
Sta25,11号线,Dist6,Sta165,4号线,Dist8,51
Sta79,2号线,Dist1,Sta66,3号线,Dist7,51
Sta57,2号线,Dist4,Sta97,1号线,Dist3,51
Sta22,3号线,Dist6,Sta13,11号线,Dist5,51
Sta57,2号线,Dist4,Sta12,3号线,Dist7,51
Sta27,2号线,Dist2,Sta161,3号线,Dist7,51
Sta96,5号线,Dist5,Sta78,2号线,Dist1,51
Sta78,2号线,Dist1,Sta19,4号线,Dist8,51
Sta35,3号线,Dist5,Sta45,11号线,Dist5,51
Sta25,11号线,Dist6,Sta68,2号线,Dist4,51
Sta154,1号线,Dist3,Sta157,10号线,Dist8,51
Sta88,10号线,Dist5,Sta165,4号线,Dist8,51
Sta145,10号线,Dist5,Sta29,3号线,Dist8,51
Sta138,3号线,Dist6,Sta52,2号线,Dist4,52
Sta52,2号线,Dist4,Sta54,5号线,Dist5,52
Sta76,2号线,Dist4,Sta100,3号线,Dist5,52
Sta107,1号线,Dist2,Sta132,5号线,Dist5,52
Sta141,3号线,Dist5,Sta148,12号线,Dist2,52
Sta146,11号线,Dist6,Sta88,10号线,Dist5,52
Sta110,1号线,Dist3,Sta57,2号线,Dist4,52
Sta84,4号线,Dist5,Sta27,2号线,Dist2,52
Sta103,10号线,Dist5,Sta30,3号线,Dist6,52
Sta95,12号线,Dist5,Sta61,3号线,Dist7,52
Sta81,2号线,Dist2,Sta111,11号线,Dist5,52
Sta88,10号线,Dist5,Sta122,11号线,Dist10,52
Sta135,10号线,Dist5,Sta110,1号线,Dist3,52
Sta115,11号线,Dist5,Sta139,2号线,Dist5,52
Sta17,12号线,Dist8,Sta6,10号线,Dist5,52
Sta134,10号线,Dist5,Sta161,3号线,Dist7,52
Sta80,1号线,Dist3,Sta12,3号线,Dist7,52
Sta73,12号线,Dist2,Sta100,3号线,Dist5,52
Sta106,1号线,Dist3,Sta100,3号线,Dist5,52
Sta15,11号线,Dist8,Sta153,3号线,Dist5,52
Sta38,4号线,Dist8,Sta136,12号线,Dist3,52
Sta132,5号线,Dist5,Sta75,10号线,Dist5,52
Sta101,12号线,Dist8,Sta129,2号线,Dist1,52
Sta42,3号线,Dist5,Sta78,2号线,Dist1,52
Sta37,5号线,Dist5,Sta91,12号线,Dist6,52
Sta73,12号线,Dist2,Sta156,3号线,Dist7,52
Sta22,3号线,Dist6,Sta31,12号线,Dist8,52
Sta95,12号线,Dist5,Sta125,3号线,Dist5,52
Sta67,3号线,Dist6,Sta62,4号线,Dist8,52
Sta87,10号线,Dist8,Sta3,11号线,Dist6,52
Sta48,2号线,Dist2,Sta31,12号线,Dist8,52
Sta87,10号线,Dist8,Sta29,3号线,Dist8,52
Sta151,2号线,Dist2,Sta130,11号线,Dist6,52
Sta148,12号线,Dist2,Sta20,11号线,Dist5,52
Sta81,2号线,Dist2,Sta72,12号线,Dist6,52
Sta66,3号线,Dist7,Sta135,10号线,Dist5,52
Sta47,2号线,Dist1,Sta143,3号线,Dist7,52
Sta113,3号线,Dist5,Sta73,12号线,Dist2,52
Sta103,10号线,Dist5,Sta92,12号线,Dist6,52
Sta127,2号线,Dist2,Sta96,5号线,Dist5,52
Sta151,2号线,Dist2,Sta22,3号线,Dist6,52
Sta48,2号线,Dist2,Sta74,1号线,Dist3,52
Sta159,1号线,Dist1,Sta103,10号线,Dist5,52
Sta80,1号线,Dist3,Sta72,12号线,Dist6,52
Sta53,2号线,Dist1,Sta128,1号线,Dist3,52
Sta117,3号线,Dist5,Sta146,11号线,Dist6,52
Sta126,3号线,Dist1,Sta24,2号线,Dist6,52
Sta75,10号线,Dist5,Sta136,12号线,Dist3,52
Sta4,10号线,Dist5,Sta53,2号线,Dist1,52
Sta56,11号线,Dist5,Sta109,3号线,Dist5,52
Sta117,3号线,Dist5,Sta136,12号线,Dist3,52
Sta151,2号线,Dist2,Sta55,11号线,Dist5,52
Sta138,3号线,Dist6,Sta13,11号线,Dist5,52
Sta112,3号线,Dist5,Sta15,11号线,Dist8,52
Sta160,10号线,Dist5,Sta46,11号线,Dist8,52
Sta10,5号线,Dist5,Sta146,11号线,Dist6,52
Sta99,11号线,Dist10,Sta131,3号线,Dist5,52
Sta38,4号线,Dist8,Sta137,12号线,Dist3,52
Sta88,10号线,Dist5,Sta69,5号线,Dist5,52
Sta39,3号线,Dist5,Sta148,12号线,Dist2,52
Sta165,4号线,Dist8,Sta146,11号线,Dist6,52
Sta12,3号线,Dist7,Sta70,11号线,Dist5,52
Sta96,5号线,Dist5,Sta130,11号线,Dist6,52
Sta85,10号线,Dist5,Sta154,1号线,Dist3,52
Sta16,5号线,Dist5,Sta19,4号线,Dist8,52
Sta23,11号线,Dist5,Sta52,2号线,Dist4,52
Sta68,2号线,Dist4,Sta135,10号线,Dist5,52
Sta87,10号线,Dist8,Sta54,5号线,Dist5,52
Sta167,3号线,Dist5,Sta97,1号线,Dist3,52
Sta43,5号线,Dist5,Sta140,11号线,Dist5,52
Sta132,5号线,Dist5,Sta120,11号线,Dist6,52
Sta40,3号线,Dist5,Sta71,2号线,Dist4,52
Sta2,10号线,Dist5,Sta123,2号线,Dist2,52
Sta15,11号线,Dist8,Sta76,2号线,Dist4,52
Sta16,5号线,Dist5,Sta103,10号线,Dist5,52
Sta72,12号线,Dist6,Sta152,11号线,Dist1,52
Sta37,5号线,Dist5,Sta81,2号线,Dist2,52
Sta75,10号线,Dist5,Sta95,12号线,Dist5,52
Sta96,5号线,Dist5,Sta123,2号线,Dist2,52
Sta130,11号线,Dist6,Sta110,1号线,Dist3,52
Sta45,11号线,Dist5,Sta134,10号线,Dist5,52
Sta107,1号线,Dist2,Sta59,4号线,Dist8,52
Sta17,12号线,Dist8,Sta8,10号线,Dist5,52
Sta82,11号线,Dist5,Sta153,3号线,Dist5,52
Sta12,3号线,Dist7,Sta54,5号线,Dist5,52
Sta92,12号线,Dist6,Sta96,5号线,Dist5,52
Sta95,12号线,Dist5,Sta64,1号线,Dist3,52
Sta157,10号线,Dist8,Sta112,3号线,Dist5,52
Sta72,12号线,Dist6,Sta36,11号线,Dist10,52
Sta57,2号线,Dist4,Sta162,11号线,Dist5,52
Sta27,2号线,Dist2,Sta90,12号线,Dist5,52
Sta111,11号线,Dist5,Sta83,1号线,Dist2,52
Sta97,1号线,Dist3,Sta135,10号线,Dist5,52
Sta55,11号线,Dist5,Sta161,3号线,Dist7,52
Sta66,3号线,Dist7,Sta23,11号线,Dist5,52
Sta53,2号线,Dist1,Sta44,3号线,Dist5,52
Sta113,3号线,Dist5,Sta130,11号线,Dist6,52
Sta57,2号线,Dist4,Sta80,1号线,Dist3,52
Sta94,10号线,Dist5,Sta165,4号线,Dist8,52
Sta142,3号线,Dist5,Sta154,1号线,Dist3,52
Sta85,10号线,Dist5,Sta81,2号线,Dist2,52
Sta101,12号线,Dist8,Sta164,11号线,Dist5,52
Sta2,10号线,Dist5,Sta83,1号线,Dist2,52
Sta19,4号线,Dist8,Sta32,12号线,Dist6,52
Sta112,3号线,Dist5,Sta23,11号线,Dist5,52
Sta21,3号线,Dist7,Sta26,12号线,Dist5,52
Sta37,5号线,Dist5,Sta133,3号线,Dist6,52
Sta34,1号线,Dist3,Sta131,3号线,Dist5,52
Sta7,10号线,Dist5,Sta131,3号线,Dist5,52
Sta85,10号线,Dist5,Sta140,11号线,Dist5,52
Sta122,11号线,Dist10,Sta78,2号线,Dist1,52
Sta92,12号线,Dist6,Sta82,11号线,Dist5,52
Sta7,10号线,Dist5,Sta11,3号线,Dist5,52
Sta96,5号线,Dist5,Sta1,1号线,Dist1,52
Sta18,2号线,Dist1,Sta44,3号线,Dist5,52
Sta72,12号线,Dist6,Sta77,11号线,Dist10,52
Sta74,1号线,Dist3,Sta78,2号线,Dist1,52
Sta45,11号线,Dist5,Sta112,3号线,Dist5,52
Sta141,3号线,Dist5,Sta140,11号线,Dist5,52
Sta96,5号线,Dist5,Sta146,11号线,Dist6,52
Sta69,5号线,Dist5,Sta38,4号线,Dist8,52
Sta36,11号线,Dist10,Sta96,5号线,Dist5,52
Sta138,3号线,Dist6,Sta132,5号线,Dist5,52
Sta80,1号线,Dist3,Sta135,10号线,Dist5,52
Sta129,2号线,Dist1,Sta165,4号线,Dist8,52
Sta43,5号线,Dist5,Sta36,11号线,Dist10,52
Sta130,11号线,Dist6,Sta19,4号线,Dist8,52
Sta150,1号线,Dist3,Sta141,3号线,Dist5,52
Sta26,12号线,Dist5,Sta166,11号线,Dist10,52
Sta27,2号线,Dist2,Sta16,5号线,Dist5,52
Sta7,10号线,Dist5,Sta166,11号线,Dist10,52
Sta45,11号线,Dist5,Sta147,3号线,Dist5,52
Sta84,4号线,Dist5,Sta79,2号线,Dist1,52
Sta15,11号线,Dist8,Sta50,3号线,Dist7,52
Sta164,11号线,Dist5,Sta85,10号线,Dist5,52
Sta58,4号线,Dist8,Sta158,3号线,Dist5,52
Sta165,4号线,Dist8,Sta111,11号线,Dist5,52
Sta106,1号线,Dist3,Sta78,2号线,Dist1,52
Sta69,5号线,Dist5,Sta124,11号线,Dist10,53
Sta75,10号线,Dist5,Sta63,11号线,Dist1,53
Sta124,11号线,Dist10,Sta126,3号线,Dist1,53
Sta13,11号线,Dist5,Sta81,2号线,Dist2,53
Sta85,10号线,Dist5,Sta22,3号线,Dist6,53
Sta35,3号线,Dist5,Sta63,11号线,Dist1,53
Sta115,11号线,Dist5,Sta74,1号线,Dist3,53
Sta158,3号线,Dist5,Sta81,2号线,Dist2,53
Sta42,3号线,Dist5,Sta1,1号线,Dist1,53
Sta115,11号线,Dist5,Sta143,3号线,Dist7,53
Sta36,11号线,Dist10,Sta135,10号线,Dist5,53
Sta88,10号线,Dist5,Sta25,11号线,Dist6,53
Sta138,3号线,Dist6,Sta82,11号线,Dist5,53
Sta24,2号线,Dist6,Sta22,3号线,Dist6,53
Sta127,2号线,Dist2,Sta103,10号线,Dist5,53
Sta76,2号线,Dist4,Sta23,11号线,Dist5,53
Sta50,3号线,Dist7,Sta23,11号线,Dist5,53
Sta17,12号线,Dist8,Sta27,2号线,Dist2,53
Sta50,3号线,Dist7,Sta81,2号线,Dist2,53
Sta130,11号线,Dist6,Sta44,3号线,Dist5,53
Sta136,12号线,Dist3,Sta41,3号线,Dist6,53
Sta156,3号线,Dist7,Sta25,11号线,Dist6,53
Sta160,10号线,Dist5,Sta118,11号线,Dist5,53
Sta136,12号线,Dist3,Sta25,11号线,Dist6,53
Sta148,12号线,Dist2,Sta156,3号线,Dist7,53
Sta30,3号线,Dist6,Sta145,10号线,Dist5,53
Sta63,11号线,Dist1,Sta156,3号线,Dist7,53
Sta81,2号线,Dist2,Sta49,1号线,Dist3,53
Sta47,2号线,Dist1,Sta117,3号线,Dist5,53
Sta68,2号线,Dist4,Sta157,10号线,Dist8,53
Sta25,11号线,Dist6,Sta76,2号线,Dist4,53
Sta143,3号线,Dist7,Sta108,1号线,Dist1,53
Sta41,3号线,Dist6,Sta132,5号线,Dist5,53
Sta71,2号线,Dist4,Sta131,3号线,Dist5,53
Sta49,1号线,Dist3,Sta144,3号线,Dist6,53
Sta164,11号线,Dist5,Sta42,3号线,Dist5,53
Sta68,2号线,Dist4,Sta167,3号线,Dist5,53
Sta29,3号线,Dist8,Sta49,1号线,Dist3,53
Sta80,1号线,Dist3,Sta56,11号线,Dist5,53
Sta132,5号线,Dist5,Sta36,11号线,Dist10,53
Sta57,2号线,Dist4,Sta41,3号线,Dist6,53
Sta23,11号线,Dist5,Sta109,3号线,Dist5,53
Sta127,2号线,Dist2,Sta44,3号线,Dist5,53
Sta90,12号线,Dist5,Sta66,3号线,Dist7,53
Sta61,3号线,Dist7,Sta118,11号线,Dist5,53
Sta145,10号线,Dist5,Sta67,3号线,Dist6,53
Sta52,2号线,Dist4,Sta118,11号线,Dist5,53
Sta40,3号线,Dist5,Sta139,2号线,Dist5,53
Sta99,11号线,Dist10,Sta7,10号线,Dist5,53
Sta79,2号线,Dist1,Sta49,1号线,Dist3,53
Sta29,3号线,Dist8,Sta149,1号线,Dist3,53
Sta86,11号线,Dist8,Sta7,10号线,Dist5,53
Sta122,11号线,Dist10,Sta94,10号线,Dist5,53
Sta57,2号线,Dist4,Sta39,3号线,Dist5,53
Sta93,12号线,Dist6,Sta96,5号线,Dist5,53
Sta90,12号线,Dist5,Sta124,11号线,Dist10,53
Sta100,3号线,Dist5,Sta57,2号线,Dist4,53
Sta163,2号线,Dist1,Sta61,3号线,Dist7,53
Sta168,10号线,Dist5,Sta152,11号线,Dist1,53
Sta109,3号线,Dist5,Sta31,12号线,Dist8,53
Sta151,2号线,Dist2,Sta54,5号线,Dist5,53
Sta117,3号线,Dist5,Sta108,1号线,Dist1,53
Sta95,12号线,Dist5,Sta119,3号线,Dist7,53
Sta48,2号线,Dist2,Sta119,3号线,Dist7,53
Sta120,11号线,Dist6,Sta2,10号线,Dist5,53
Sta25,11号线,Dist6,Sta34,1号线,Dist3,53
Sta34,1号线,Dist3,Sta52,2号线,Dist4,53
Sta107,1号线,Dist2,Sta140,11号线,Dist5,53
Sta131,3号线,Dist5,Sta106,1号线,Dist3,53
Sta7,10号线,Dist5,Sta23,11号线,Dist5,53
Sta50,3号线,Dist7,Sta83,1号线,Dist2,53
Sta100,3号线,Dist5,Sta148,12号线,Dist2,53
Sta144,3号线,Dist6,Sta139,2号线,Dist5,53
Sta70,11号线,Dist5,Sta161,3号线,Dist7,53
Sta129,2号线,Dist1,Sta117,3号线,Dist5,53
Sta165,4号线,Dist8,Sta160,10号线,Dist5,53
Sta8,10号线,Dist5,Sta84,4号线,Dist5,53
Sta22,3号线,Dist6,Sta111,11号线,Dist5,53
Sta64,1号线,Dist3,Sta157,10号线,Dist8,53
Sta7,10号线,Dist5,Sta39,3号线,Dist5,53
Sta105,2号线,Dist4,Sta138,3号线,Dist6,53
Sta55,11号线,Dist5,Sta147,3号线,Dist5,53
Sta117,3号线,Dist5,Sta83,1号线,Dist2,53
Sta125,3号线,Dist5,Sta102,10号线,Dist5,53
Sta36,11号线,Dist10,Sta6,10号线,Dist5,53
Sta113,3号线,Dist5,Sta48,2号线,Dist2,53
Sta53,2号线,Dist1,Sta77,11号线,Dist10,53
Sta89,1号线,Dist3,Sta116,12号线,Dist6,53
Sta119,3号线,Dist7,Sta68,2号线,Dist4,53
Sta128,1号线,Dist3,Sta163,2号线,Dist1,53
Sta120,11号线,Dist6,Sta137,12号线,Dist3,53
Sta32,12号线,Dist6,Sta110,1号线,Dist3,53
Sta165,4号线,Dist8,Sta70,11号线,Dist5,53
Sta50,3号线,Dist7,Sta95,12号线,Dist5,53
Sta59,4号线,Dist8,Sta8,10号线,Dist5,53
Sta132,5号线,Dist5,Sta145,10号线,Dist5,53
Sta128,1号线,Dist3,Sta115,11号线,Dist5,53
Sta29,3号线,Dist8,Sta105,2号线,Dist4,53
Sta146,11号线,Dist6,Sta68,2号线,Dist4,53
Sta156,3号线,Dist7,Sta159,1号线,Dist1,53
Sta19,4号线,Dist8,Sta18,2号线,Dist1,53
Sta129,2号线,Dist1,Sta96,5号线,Dist5,53
Sta140,11号线,Dist5,Sta9,2号线,Dist1,53
Sta50,3号线,Dist7,Sta79,2号线,Dist1,53
Sta32,12号线,Dist6,Sta59,4号线,Dist8,53
Sta22,3号线,Dist6,Sta168,10号线,Dist5,53
Sta106,1号线,Dist3,Sta146,11号线,Dist6,53
Sta101,12号线,Dist8,Sta133,3号线,Dist6,53
Sta82,11号线,Dist5,Sta4,10号线,Dist5,53
Sta84,4号线,Dist5,Sta154,1号线,Dist3,53
Sta53,2号线,Dist1,Sta16,5号线,Dist5,53
Sta57,2号线,Dist4,Sta23,11号线,Dist5,53
Sta74,1号线,Dist3,Sta40,3号线,Dist5,54
Sta89,1号线,Dist3,Sta99,11号线,Dist10,54
Sta108,1号线,Dist1,Sta122,11号线,Dist10,54
Sta55,11号线,Dist5,Sta88,10号线,Dist5,54
Sta46,11号线,Dist8,Sta66,3号线,Dist7,54
Sta167,3号线,Dist5,Sta76,2号线,Dist4,54
Sta81,2号线,Dist2,Sta149,1号线,Dist3,54
Sta23,11号线,Dist5,Sta119,3号线,Dist7,54
Sta134,10号线,Dist5,Sta11,3号线,Dist5,54
Sta87,10号线,Dist8,Sta25,11号线,Dist6,54
Sta114,10号线,Dist5,Sta61,3号线,Dist7,54
Sta82,11号线,Dist5,Sta41,3号线,Dist6,54
Sta31,12号线,Dist8,Sta6,10号线,Dist5,54
Sta89,1号线,Dist3,Sta35,3号线,Dist5,54
Sta168,10号线,Dist5,Sta125,3号线,Dist5,54
Sta66,3号线,Dist7,Sta81,2号线,Dist2,54
Sta127,2号线,Dist2,Sta158,3号线,Dist5,54
Sta24,2号线,Dist6,Sta67,3号线,Dist6,54
Sta156,3号线,Dist7,Sta107,1号线,Dist2,54
Sta28,11号线,Dist10,Sta90,12号线,Dist5,54
Sta7,10号线,Dist5,Sta31,12号线,Dist8,54
Sta113,3号线,Dist5,Sta151,2号线,Dist2,54
Sta151,2号线,Dist2,Sta141,3号线,Dist5,54
Sta91,12号线,Dist6,Sta89,1号线,Dist3,54
Sta13,11号线,Dist5,Sta88,10号线,Dist5,54
Sta100,3号线,Dist5,Sta34,1号线,Dist3,54
Sta6,10号线,Dist5,Sta115,11号线,Dist5,54
Sta134,10号线,Dist5,Sta52,2号线,Dist4,54
Sta167,3号线,Dist5,Sta52,2号线,Dist4,54
Sta120,11号线,Dist6,Sta44,3号线,Dist5,54
Sta9,2号线,Dist1,Sta82,11号线,Dist5,54
Sta42,3号线,Dist5,Sta46,11号线,Dist8,54
Sta131,3号线,Dist5,Sta73,12号线,Dist2,54
Sta34,1号线,Dist3,Sta146,11号线,Dist6,54
Sta86,11号线,Dist8,Sta106,1号线,Dist3,54
Sta30,3号线,Dist6,Sta149,1号线,Dist3,54
Sta146,11号线,Dist6,Sta119,3号线,Dist7,54
Sta141,3号线,Dist5,Sta122,11号线,Dist10,54
Sta12,3号线,Dist7,Sta69,5号线,Dist5,54
Sta95,12号线,Dist5,Sta166,11号线,Dist10,54
Sta162,11号线,Dist5,Sta71,2号线,Dist4,54
Sta117,3号线,Dist5,Sta9,2号线,Dist1,54
Sta42,3号线,Dist5,Sta53,2号线,Dist1,54
Sta50,3号线,Dist7,Sta154,1号线,Dist3,54
Sta28,11号线,Dist10,Sta54,5号线,Dist5,54
Sta114,10号线,Dist5,Sta124,11号线,Dist10,54
Sta12,3号线,Dist7,Sta17,12号线,Dist8,54
Sta13,11号线,Dist5,Sta21,3号线,Dist7,54
Sta85,10号线,Dist5,Sta27,2号线,Dist2,54
Sta92,12号线,Dist6,Sta94,10号线,Dist5,54
Sta103,10号线,Dist5,Sta47,2号线,Dist1,54
Sta103,10号线,Dist5,Sta108,1号线,Dist1,54
