in,out,time
Sta26,Sta127,42
Sta127,Sta26,42
Sta37,Sta82,42
Sta82,Sta37,42
Sta53,Sta91,42
Sta91,Sta53,42
Sta117,Sta5,42
Sta5,Sta117,42
Sta66,Sta148,42
Sta148,Sta66,42
Sta57,Sta126,42
Sta126,Sta57,42
Sta93,Sta13,42
Sta13,Sta93,42
Sta20,Sta91,42
Sta91,Sta20,42
Sta5,Sta71,42
Sta71,Sta5,42
Sta100,Sta161,42
Sta161,Sta100,42
Sta72,Sta35,42
Sta35,Sta72,42
Sta18,Sta12,42
Sta12,Sta18,42
Sta4,Sta121,42
Sta121,Sta4,42
Sta75,Sta162,42
Sta162,Sta75,42
Sta85,Sta18,42
Sta18,Sta85,42
Sta93,Sta117,42
Sta117,Sta93,42
Sta154,Sta56,42
Sta56,Sta154,42
Sta118,Sta99,42
Sta99,Sta118,42
Sta34,Sta78,42
Sta78,Sta34,42
Sta115,Sta76,42
Sta76,Sta115,42
Sta3,Sta61,42
Sta61,Sta3,42
Sta133,Sta135,42
Sta135,Sta133,42
Sta36,Sta131,42
Sta131,Sta36,42
Sta90,Sta18,42
Sta18,Sta90,42
Sta98,Sta147,42
Sta147,Sta98,42
Sta118,Sta60,42
Sta60,Sta118,42
Sta43,Sta95,42
Sta95,Sta43,42
Sta88,Sta93,42
Sta93,Sta88,42
Sta151,Sta110,42
Sta110,Sta151,42
Sta64,Sta162,42
Sta162,Sta64,42
Sta142,Sta62,42
Sta62,Sta142,42
Sta145,Sta31,42
Sta31,Sta145,42
Sta162,Sta66,42
Sta66,Sta162,42
Sta157,Sta78,42
Sta78,Sta157,42
Sta147,Sta29,42
Sta29,Sta147,42
Sta40,Sta66,42
Sta66,Sta40,42
Sta129,Sta103,42
Sta103,Sta129,42
Sta55,Sta6,42
Sta6,Sta55,42
Sta25,Sta4,42
Sta4,Sta25,42
Sta159,Sta132,42
Sta132,Sta159,42
Sta55,Sta127,42
Sta127,Sta55,42
Sta156,Sta91,42
Sta91,Sta156,42
Sta21,Sta154,42
Sta154,Sta21,42
Sta66,Sta146,42
Sta146,Sta66,42
Sta87,Sta13,42
Sta13,Sta87,42
Sta100,Sta82,42
Sta82,Sta100,42
Sta95,Sta154,42
Sta154,Sta95,42
Sta45,Sta42,42
Sta42,Sta45,42
Sta151,Sta131,42
Sta131,Sta151,42
Sta150,Sta100,42
Sta100,Sta150,42
Sta3,Sta16,42
Sta16,Sta3,42
Sta86,Sta97,42
Sta97,Sta86,42
Sta33,Sta131,43
Sta131,Sta33,43
Sta31,Sta32,43
Sta32,Sta31,43
Sta161,Sta130,43
Sta130,Sta161,43
Sta130,Sta17,43
Sta17,Sta130,43
Sta114,Sta161,43
Sta161,Sta114,43
Sta82,Sta46,43
Sta46,Sta82,43
Sta39,Sta120,43
Sta120,Sta39,43
Sta8,Sta56,43
Sta56,Sta8,43
Sta130,Sta154,43
Sta154,Sta130,43
Sta148,Sta135,43
Sta135,Sta148,43
Sta157,Sta83,43
Sta83,Sta157,43
Sta113,Sta146,43
Sta146,Sta113,43
Sta85,Sta127,43
Sta127,Sta85,43
Sta114,Sta64,43
Sta64,Sta114,43
Sta38,Sta72,43
Sta72,Sta38,43
Sta120,Sta85,43
Sta85,Sta120,43
Sta82,Sta72,43
Sta72,Sta82,43
Sta24,Sta79,43
Sta79,Sta24,43
Sta36,Sta15,43
Sta15,Sta36,43
Sta6,Sta114,43
Sta114,Sta6,43
Sta167,Sta160,43
Sta160,Sta167,43
Sta94,Sta70,43
Sta70,Sta94,43
Sta129,Sta158,43
Sta158,Sta129,43
Sta18,Sta16,43
Sta16,Sta18,43
Sta45,Sta126,43
Sta126,Sta45,43
Sta154,Sta167,43
Sta167,Sta154,43
Sta147,Sta103,43
Sta103,Sta147,43
Sta41,Sta70,43
Sta70,Sta41,43
Sta151,Sta86,43
Sta86,Sta151,43
Sta57,Sta129,43
Sta129,Sta57,43
Sta157,Sta96,43
Sta96,Sta157,43
Sta93,Sta111,43
Sta111,Sta93,43
Sta122,Sta168,43
Sta168,Sta122,43
Sta165,Sta63,43
Sta63,Sta165,43
Sta28,Sta152,43
Sta152,Sta28,43
Sta138,Sta70,43
Sta70,Sta138,43
Sta57,Sta144,43
Sta144,Sta57,43
Sta58,Sta93,43
Sta93,Sta58,43
Sta29,Sta42,43
Sta42,Sta29,43
Sta73,Sta29,43
Sta29,Sta73,43
Sta31,Sta75,43
Sta75,Sta31,43
Sta100,Sta160,43
Sta160,Sta100,43
Sta152,Sta101,43
Sta101,Sta152,43
Sta47,Sta132,43
Sta132,Sta47,43
Sta161,Sta120,43
Sta120,Sta161,43
Sta75,Sta26,43
Sta26,Sta75,43
Sta23,Sta102,43
Sta102,Sta23,43
Sta47,Sta119,43
Sta119,Sta47,43
Sta160,Sta59,43
Sta59,Sta160,43
Sta137,Sta145,43
Sta145,Sta137,43
Sta93,Sta2,43
Sta2,Sta93,43
Sta120,Sta167,43
Sta167,Sta120,43
Sta41,Sta151,43
Sta151,Sta41,43
Sta138,Sta97,43
Sta97,Sta138,43
Sta158,Sta62,43
Sta62,Sta158,43
Sta136,Sta142,43
Sta142,Sta136,43
Sta67,Sta132,43
Sta132,Sta67,43
Sta86,Sta35,43
Sta35,Sta86,43
Sta8,Sta168,43
Sta168,Sta8,43
Sta8,Sta135,43
Sta135,Sta8,43
Sta142,Sta41,43
Sta41,Sta142,43
Sta64,Sta92,43
Sta92,Sta64,43
Sta148,Sta115,43
Sta115,Sta148,43
Sta55,Sta158,43
Sta158,Sta55,43
Sta56,Sta58,43
Sta58,Sta56,43
Sta152,Sta131,43
Sta131,Sta152,43
Sta104,Sta150,43
Sta150,Sta104,43
Sta58,Sta40,43
Sta40,Sta58,43
Sta146,Sta150,43
Sta150,Sta146,43
Sta89,Sta103,43
Sta103,Sta89,43
Sta165,Sta136,43
Sta136,Sta165,43
Sta27,Sta143,43
Sta143,Sta27,43
Sta137,Sta92,43
Sta92,Sta137,43
Sta107,Sta168,43
Sta168,Sta107,43
Sta117,Sta72,43
Sta72,Sta117,43
Sta164,Sta95,43
Sta95,Sta164,43
Sta43,Sta114,43
Sta114,Sta43,43
Sta77,Sta168,43
Sta168,Sta77,43
Sta53,Sta113,43
Sta113,Sta53,43
Sta87,Sta26,43
Sta26,Sta87,43
Sta123,Sta141,43
Sta141,Sta123,43
Sta103,Sta70,43
Sta70,Sta103,43
Sta164,Sta29,43
Sta29,Sta164,43
Sta41,Sta141,43
Sta141,Sta41,43
Sta13,Sta78,43
Sta78,Sta13,43
Sta144,Sta158,43
Sta158,Sta144,43
Sta168,Sta144,43
Sta144,Sta168,43
Sta22,Sta69,43
Sta69,Sta22,43
Sta131,Sta68,43
Sta68,Sta131,43
Sta110,Sta46,43
Sta46,Sta110,43
Sta26,Sta47,43
Sta47,Sta26,43
Sta161,Sta95,43
Sta95,Sta161,43
Sta23,Sta42,43
Sta42,Sta23,43
Sta68,Sta118,43
Sta118,Sta68,43
Sta5,Sta62,43
Sta62,Sta5,43
Sta37,Sta79,43
Sta79,Sta37,43
Sta25,Sta158,43
Sta158,Sta25,43
Sta17,Sta138,43
Sta138,Sta17,43
Sta164,Sta63,43
Sta63,Sta164,43
Sta25,Sta19,43
Sta19,Sta25,43
Sta106,Sta30,43
Sta30,Sta106,43
Sta83,Sta91,43
Sta91,Sta83,43
Sta162,Sta73,43
Sta73,Sta162,43
Sta96,Sta72,43
Sta72,Sta96,43
Sta39,Sta160,43
Sta160,Sta39,43
Sta40,Sta60,43
Sta60,Sta40,43
Sta23,Sta161,43
Sta161,Sta23,43
Sta87,Sta62,43
Sta62,Sta87,43
Sta12,Sta114,43
Sta114,Sta12,43
Sta55,Sta120,43
Sta120,Sta55,43
Sta119,Sta129,43
Sta129,Sta119,43
Sta148,Sta84,43
Sta84,Sta148,43
Sta94,Sta90,43
Sta90,Sta94,43
Sta60,Sta134,43
Sta134,Sta60,43
Sta85,Sta1,43
Sta1,Sta85,43
Sta5,Sta77,43
Sta77,Sta5,43
Sta94,Sta20,43
Sta20,Sta94,43
Sta139,Sta161,43
Sta161,Sta139,43
Sta58,Sta88,43
Sta88,Sta58,43
Sta114,Sta133,43
Sta133,Sta114,43
Sta98,Sta73,43
Sta73,Sta98,43
Sta159,Sta90,43
Sta90,Sta159,43
Sta159,Sta111,43
Sta111,Sta159,43
Sta48,Sta100,43
Sta100,Sta48,43
Sta132,Sta25,43
Sta25,Sta132,43
Sta111,Sta167,43
Sta167,Sta111,43
Sta52,Sta162,43
Sta162,Sta52,43
Sta146,Sta37,43
Sta37,Sta146,43
Sta85,Sta37,43
Sta37,Sta85,43
Sta150,Sta118,43
Sta118,Sta150,43
Sta11,Sta141,43
Sta141,Sta11,43
Sta55,Sta130,43
Sta130,Sta55,43
Sta59,Sta82,43
Sta82,Sta59,43
Sta147,Sta15,43
Sta15,Sta147,43
Sta108,Sta142,43
Sta142,Sta108,43
Sta29,Sta61,43
Sta61,Sta29,43
Sta135,Sta27,43
Sta27,Sta135,43
Sta10,Sta15,43
Sta15,Sta10,43
Sta161,Sta123,43
Sta123,Sta161,43
Sta39,Sta80,43
Sta80,Sta39,43
Sta58,Sta141,43
Sta141,Sta58,43
Sta3,Sta82,43
Sta82,Sta3,43
Sta114,Sta151,43
Sta151,Sta114,43
Sta150,Sta91,43
Sta91,Sta150,43
Sta85,Sta9,43
Sta9,Sta85,43
Sta78,Sta66,44
Sta66,Sta78,44
Sta27,Sta167,44
Sta167,Sta27,44
Sta110,Sta41,44
Sta41,Sta110,44
Sta132,Sta113,44
Sta113,Sta132,44
Sta69,Sta32,44
Sta32,Sta69,44
Sta158,Sta163,44
Sta163,Sta158,44
Sta3,Sta110,44
Sta110,Sta3,44
Sta152,Sta29,44
Sta29,Sta152,44
Sta20,Sta21,44
Sta21,Sta20,44
Sta19,Sta158,44
Sta158,Sta19,44
Sta40,Sta75,44
Sta75,Sta40,44
Sta157,Sta107,44
Sta107,Sta157,44
Sta95,Sta14,44
Sta14,Sta95,44
Sta12,Sta130,44
Sta130,Sta12,44
Sta76,Sta30,44
Sta30,Sta76,44
Sta93,Sta42,44
Sta42,Sta93,44
Sta25,Sta48,44
Sta48,Sta25,44
Sta60,Sta90,44
Sta90,Sta60,44
Sta108,Sta50,44
Sta50,Sta108,44
Sta22,Sta16,44
Sta16,Sta22,44
Sta136,Sta77,44
Sta77,Sta136,44
Sta22,Sta27,44
Sta27,Sta22,44
Sta141,Sta83,44
Sta83,Sta141,44
Sta99,Sta75,44
Sta75,Sta99,44
Sta70,Sta4,44
Sta4,Sta70,44
Sta129,Sta4,44
Sta4,Sta129,44
Sta76,Sta40,44
Sta40,Sta76,44
Sta9,Sta157,44
Sta157,Sta9,44
Sta89,Sta58,44
Sta58,Sta89,44
Sta113,Sta137,44
Sta137,Sta113,44
Sta111,Sta30,44
Sta30,Sta111,44
Sta8,Sta26,44
Sta26,Sta8,44
Sta88,Sta46,44
Sta46,Sta88,44
Sta78,Sta69,44
Sta69,Sta78,44
Sta17,Sta91,44
Sta91,Sta17,44
Sta151,Sta100,44
Sta100,Sta151,44
Sta86,Sta42,44
Sta42,Sta86,44
Sta35,Sta23,44
Sta23,Sta35,44
Sta144,Sta82,44
Sta82,Sta144,44
Sta138,Sta168,44
Sta168,Sta138,44
Sta92,Sta156,44
Sta156,Sta92,44
Sta12,Sta95,44
Sta95,Sta12,44
Sta87,Sta93,44
Sta93,Sta87,44
Sta32,Sta9,44
Sta9,Sta32,44
Sta153,Sta167,44
Sta167,Sta153,44
Sta63,Sta77,44
Sta77,Sta63,44
Sta85,Sta108,44
Sta108,Sta85,44
Sta4,Sta58,44
Sta58,Sta4,44
Sta12,Sta154,44
Sta154,Sta12,44
Sta113,Sta88,44
Sta88,Sta113,44
Sta115,Sta106,44
Sta106,Sta115,44
Sta20,Sta145,44
Sta145,Sta20,44
Sta26,Sta144,44
Sta144,Sta26,44
Sta32,Sta142,44
Sta142,Sta32,44
Sta98,Sta42,44
Sta42,Sta98,44
Sta50,Sta47,44
Sta47,Sta50,44
Sta19,Sta92,44
Sta92,Sta19,44
Sta29,Sta128,44
Sta128,Sta29,44
Sta118,Sta119,44
Sta119,Sta118,44
Sta81,Sta55,44
Sta55,Sta81,44
Sta54,Sta38,44
Sta38,Sta54,44
Sta150,Sta120,44
Sta120,Sta150,44
Sta62,Sta88,44
Sta88,Sta62,44
Sta42,Sta118,44
Sta118,Sta42,44
Sta45,Sta89,44
Sta89,Sta45,44
Sta107,Sta69,44
Sta69,Sta107,44
Sta151,Sta34,44
Sta34,Sta151,44
Sta71,Sta29,44
Sta29,Sta71,44
Sta152,Sta137,44
Sta137,Sta152,44
Sta159,Sta158,44
Sta158,Sta159,44
Sta31,Sta88,44
Sta88,Sta31,44
Sta166,Sta115,44
Sta115,Sta166,44
Sta69,Sta99,44
Sta99,Sta69,44
Sta17,Sta38,44
Sta38,Sta17,44
Sta103,Sta121,44
Sta121,Sta103,44
Sta62,Sta92,44
Sta92,Sta62,44
Sta64,Sta72,44
Sta72,Sta64,44
Sta6,Sta140,44
Sta140,Sta6,44
Sta29,Sta14,44
Sta14,Sta29,44
Sta37,Sta141,44
Sta141,Sta37,44
Sta28,Sta164,44
Sta164,Sta28,44
Sta56,Sta145,44
Sta145,Sta56,44
Sta122,Sta7,44
Sta7,Sta122,44
Sta108,Sta60,44
Sta60,Sta108,44
Sta108,Sta105,44
Sta105,Sta108,44
Sta101,Sta146,44
Sta146,Sta101,44
Sta12,Sta56,44
Sta56,Sta12,44
Sta11,Sta145,44
Sta145,Sta11,44
Sta158,Sta79,44
Sta79,Sta158,44
Sta9,Sta16,44
Sta16,Sta9,44
Sta40,Sta119,44
Sta119,Sta40,44
Sta122,Sta100,44
Sta100,Sta122,44
Sta54,Sta2,44
Sta2,Sta54,44
Sta120,Sta53,44
Sta53,Sta120,44
Sta32,Sta54,44
Sta54,Sta32,44
Sta109,Sta26,44
Sta26,Sta109,44
Sta136,Sta4,44
Sta4,Sta136,44
Sta37,Sta1,44
Sta1,Sta37,44
Sta142,Sta130,44
Sta130,Sta142,44
Sta16,Sta41,44
Sta41,Sta16,44
Sta33,Sta85,44
Sta85,Sta33,44
Sta57,Sta64,44
Sta64,Sta57,44
Sta89,Sta164,44
Sta164,Sta89,44
Sta16,Sta1,44
Sta1,Sta16,44
Sta12,Sta73,44
Sta73,Sta12,44
Sta70,Sta130,44
Sta130,Sta70,44
Sta114,Sta150,44
Sta150,Sta114,44
Sta127,Sta113,44
Sta113,Sta127,44
Sta94,Sta131,44
Sta131,Sta94,44
Sta21,Sta3,44
Sta3,Sta21,44
Sta114,Sta97,44
Sta97,Sta114,44
Sta68,Sta144,44
Sta144,Sta68,44
Sta70,Sta127,44
Sta127,Sta70,44
Sta59,Sta42,44
Sta42,Sta59,44
Sta68,Sta162,44
Sta162,Sta68,44
Sta36,Sta29,44
Sta29,Sta36,44
Sta162,Sta166,44
Sta166,Sta162,44
Sta58,Sta31,44
Sta31,Sta58,44
Sta98,Sta136,44
Sta136,Sta98,44
Sta141,Sta138,44
Sta138,Sta141,44
Sta99,Sta26,44
Sta26,Sta99,44
Sta39,Sta111,44
Sta111,Sta39,44
Sta102,Sta31,44
Sta31,Sta102,44
Sta68,Sta97,44
Sta97,Sta68,44
Sta9,Sta106,44
Sta106,Sta9,44
Sta103,Sta137,44
Sta137,Sta103,44
Sta130,Sta14,44
Sta14,Sta130,44
Sta157,Sta7,44
Sta7,Sta157,44
Sta164,Sta131,44
Sta131,Sta164,44
Sta59,Sta91,44
Sta91,Sta59,44
Sta140,Sta1,44
Sta1,Sta140,44
Sta127,Sta168,44
Sta168,Sta127,44
Sta54,Sta107,44
Sta107,Sta54,44
Sta17,Sta75,44
Sta75,Sta17,44
Sta129,Sta61,44
Sta61,Sta129,44
Sta123,Sta16,44
Sta16,Sta123,44
Sta90,Sta166,44
Sta166,Sta90,44
Sta23,Sta12,44
Sta12,Sta23,44
Sta57,Sta89,44
Sta89,Sta57,44
Sta37,Sta53,44
Sta53,Sta37,44
Sta138,Sta113,44
Sta113,Sta138,44
Sta9,Sta13,44
Sta13,Sta9,44
Sta141,Sta165,44
Sta165,Sta141,44
Sta19,Sta142,44
Sta142,Sta19,44
Sta91,Sta2,44
Sta2,Sta91,44
Sta150,Sta72,44
Sta72,Sta150,44
Sta20,Sta117,44
Sta117,Sta20,44
Sta53,Sta132,44
Sta132,Sta53,44
Sta113,Sta107,44
Sta107,Sta113,44
Sta143,Sta5,45
Sta5,Sta143,45
Sta122,Sta46,45
Sta46,Sta122,45
Sta140,Sta3,45
Sta3,Sta140,45
Sta51,Sta21,45
Sta21,Sta51,45
Sta21,Sta120,45
Sta120,Sta21,45
Sta163,Sta95,45
Sta95,Sta163,45
Sta22,Sta55,45
Sta55,Sta22,45
Sta39,Sta52,45
Sta52,Sta39,45
Sta108,Sta119,45
Sta119,Sta108,45
Sta9,Sta142,45
Sta142,Sta9,45
Sta142,Sta18,45
Sta18,Sta142,45
Sta145,Sta101,45
Sta101,Sta145,45
Sta40,Sta148,45
Sta148,Sta40,45
Sta61,Sta159,45
Sta159,Sta61,45
Sta33,Sta39,45
Sta39,Sta33,45
Sta22,Sta141,45
Sta141,Sta22,45
Sta101,Sta41,45
Sta41,Sta101,45
Sta96,Sta168,45
Sta168,Sta96,45
Sta67,Sta44,45
Sta44,Sta67,45
Sta15,Sta43,45
Sta43,Sta15,45
Sta137,Sta25,45
Sta25,Sta137,45
Sta31,Sta42,45
Sta42,Sta31,45
Sta97,Sta46,45
Sta46,Sta97,45
Sta12,Sta100,45
Sta100,Sta12,45
Sta13,Sta129,45
Sta129,Sta13,45
Sta91,Sta141,45
Sta141,Sta91,45
Sta155,Sta144,45
Sta144,Sta155,45
Sta122,Sta136,45
Sta136,Sta122,45
Sta165,Sta3,45
Sta3,Sta165,45
Sta42,Sta56,45
Sta56,Sta42,45
Sta38,Sta101,45
Sta101,Sta38,45
Sta14,Sta114,45
Sta114,Sta14,45
Sta61,Sta60,45
Sta60,Sta61,45
Sta20,Sta44,45
Sta44,Sta20,45
Sta48,Sta135,45
Sta135,Sta48,45
Sta167,Sta21,45
Sta21,Sta167,45
Sta69,Sta120,45
Sta120,Sta69,45
Sta151,Sta39,45
Sta39,Sta151,45
Sta20,Sta103,45
Sta103,Sta20,45
Sta97,Sta25,45
Sta25,Sta97,45
Sta66,Sta118,45
Sta118,Sta66,45
Sta146,Sta141,45
Sta141,Sta146,45
Sta48,Sta61,45
Sta61,Sta48,45
Sta44,Sta19,45
Sta19,Sta44,45
Sta46,Sta145,45
Sta145,Sta46,45
Sta86,Sta36,45
Sta36,Sta86,45
Sta97,Sta22,45
Sta22,Sta97,45
Sta75,Sta158,45
Sta158,Sta75,45
Sta130,Sta64,45
Sta64,Sta130,45
Sta22,Sta157,45
Sta157,Sta22,45
Sta23,Sta21,45
Sta21,Sta23,45
Sta108,Sta13,45
Sta13,Sta108,45
Sta160,Sta131,45
Sta131,Sta160,45
Sta71,Sta9,45
Sta9,Sta71,45
Sta15,Sta45,45
Sta45,Sta15,45
Sta4,Sta37,45
Sta37,Sta4,45
Sta61,Sta151,45
Sta151,Sta61,45
Sta63,Sta136,45
Sta136,Sta63,45
Sta123,Sta149,45
Sta149,Sta123,45
Sta10,Sta63,45
Sta63,Sta10,45
Sta124,Sta56,45
Sta56,Sta124,45
Sta84,Sta73,45
Sta73,Sta84,45
Sta78,Sta128,45
Sta128,Sta78,45
Sta144,Sta106,45
Sta106,Sta144,45
Sta91,Sta108,45
Sta108,Sta91,45
Sta103,Sta35,45
Sta35,Sta103,45
Sta142,Sta38,45
Sta38,Sta142,45
Sta161,Sta56,45
Sta56,Sta161,45
Sta135,Sta21,45
Sta21,Sta135,45
Sta129,Sta16,45
Sta16,Sta129,45
Sta157,Sta164,45
Sta164,Sta157,45
Sta151,Sta46,45
Sta46,Sta151,45
Sta98,Sta4,45
Sta4,Sta98,45
Sta67,Sta19,45
Sta19,Sta67,45
Sta160,Sta15,45
Sta15,Sta160,45
Sta41,Sta105,45
Sta105,Sta41,45
Sta31,Sta130,45
Sta130,Sta31,45
Sta126,Sta75,45
Sta75,Sta126,45
Sta43,Sta111,45
Sta111,Sta43,45
Sta94,Sta72,45
Sta72,Sta94,45
Sta73,Sta21,45
Sta21,Sta73,45
Sta142,Sta129,45
Sta129,Sta142,45
Sta132,Sta142,45
Sta142,Sta132,45
Sta7,Sta100,45
Sta100,Sta7,45
Sta71,Sta129,45
Sta129,Sta71,45
Sta78,Sta50,45
Sta50,Sta78,45
Sta52,Sta131,45
Sta131,Sta52,45
Sta123,Sta128,45
Sta128,Sta123,45
Sta36,Sta98,45
Sta98,Sta36,45
Sta22,Sta70,45
Sta70,Sta22,45
Sta128,Sta127,45
Sta127,Sta128,45
Sta64,Sta161,45
Sta161,Sta64,45
Sta139,Sta22,45
Sta22,Sta139,45
Sta101,Sta30,45
Sta30,Sta101,45
Sta166,Sta8,45
Sta8,Sta166,45
Sta1,Sta139,45
Sta139,Sta1,45
Sta44,Sta92,45
Sta92,Sta44,45
Sta48,Sta20,45
Sta20,Sta48,45
Sta12,Sta64,45
Sta64,Sta12,45
Sta142,Sta123,45
Sta123,Sta142,45
Sta40,Sta34,45
Sta34,Sta40,45
Sta19,Sta129,45
Sta129,Sta19,45
Sta46,Sta119,45
Sta119,Sta46,45
Sta90,Sta163,45
Sta163,Sta90,45
Sta139,Sta5,45
Sta5,Sta139,45
Sta82,Sta167,45
Sta167,Sta82,45
Sta89,Sta152,45
Sta152,Sta89,45
Sta14,Sta120,45
Sta120,Sta14,45
Sta2,Sta1,45
Sta1,Sta2,45
Sta127,Sta37,45
Sta37,Sta127,45
Sta92,Sta37,45
Sta37,Sta92,45
Sta159,Sta71,45
Sta71,Sta159,45
Sta152,Sta46,45
Sta46,Sta152,45
Sta21,Sta81,45
Sta81,Sta21,45
Sta123,Sta13,45
Sta13,Sta123,45
Sta107,Sta90,45
Sta90,Sta107,45
Sta56,Sta147,45
Sta147,Sta56,45
Sta123,Sta91,45
Sta91,Sta123,45
Sta31,Sta79,45
Sta79,Sta31,45
Sta95,Sta109,45
Sta109,Sta95,45
Sta168,Sta60,45
Sta60,Sta168,45
Sta59,Sta152,45
Sta152,Sta59,45
Sta19,Sta147,45
Sta147,Sta19,45
Sta142,Sta163,45
Sta163,Sta142,45
Sta46,Sta44,45
Sta44,Sta46,45
Sta163,Sta22,45
Sta22,Sta163,45
Sta30,Sta140,45
Sta140,Sta30,45
Sta133,Sta90,45
Sta90,Sta133,45
Sta96,Sta18,45
Sta18,Sta96,45
Sta55,Sta32,45
Sta32,Sta55,45
Sta8,Sta44,45
Sta44,Sta8,45
Sta162,Sta94,45
Sta94,Sta162,45
Sta47,Sta140,45
Sta140,Sta47,45
Sta137,Sta44,45
Sta44,Sta137,45
Sta48,Sta3,45
Sta3,Sta48,45
Sta38,Sta55,45
Sta55,Sta38,45
Sta51,Sta30,45
Sta30,Sta51,45
Sta113,Sta83,45
Sta83,Sta113,45
Sta119,Sta162,45
Sta162,Sta119,45
Sta134,Sta102,45
Sta102,Sta134,45
Sta117,Sta56,45
Sta56,Sta117,45
Sta35,Sta118,45
Sta118,Sta35,45
Sta54,Sta99,45
Sta99,Sta54,45
Sta79,Sta74,45
Sta74,Sta79,45
Sta80,Sta25,45
Sta25,Sta80,45
Sta45,Sta46,45
Sta46,Sta45,45
Sta38,Sta89,45
Sta89,Sta38,45
Sta13,Sta92,45
Sta92,Sta13,45
Sta135,Sta64,45
Sta64,Sta135,45
Sta129,Sta145,45
Sta145,Sta129,45
Sta8,Sta11,45
Sta11,Sta8,45
Sta37,Sta163,45
Sta163,Sta37,45
Sta9,Sta132,45
Sta132,Sta9,45
Sta162,Sta80,45
Sta80,Sta162,45
Sta12,Sta150,45
Sta150,Sta12,45
Sta39,Sta122,45
Sta122,Sta39,45
Sta93,Sta50,45
Sta50,Sta93,45
Sta44,Sta129,45
Sta129,Sta44,45
Sta90,Sta148,45
Sta148,Sta90,45
Sta139,Sta53,45
Sta53,Sta139,45
Sta133,Sta60,45
Sta60,Sta133,45
Sta84,Sta152,45
Sta152,Sta84,45
Sta16,Sta152,45
Sta152,Sta16,45
Sta148,Sta118,45
Sta118,Sta148,45
Sta140,Sta142,45
Sta142,Sta140,45
Sta23,Sta44,45
Sta44,Sta23,45
Sta139,Sta154,46
Sta154,Sta139,46
Sta68,Sta56,46
Sta56,Sta68,46
Sta146,Sta80,46
Sta80,Sta146,46
Sta42,Sta152,46
Sta152,Sta42,46
Sta37,Sta138,46
Sta138,Sta37,46
Sta128,Sta63,46
Sta63,Sta128,46
Sta48,Sta15,46
Sta15,Sta48,46
Sta99,Sta90,46
Sta90,Sta99,46
Sta156,Sta29,46
Sta29,Sta156,46
Sta157,Sta81,46
Sta81,Sta157,46
Sta29,Sta139,46
Sta139,Sta29,46
Sta8,Sta118,46
Sta118,Sta8,46
Sta59,Sta159,46
Sta159,Sta59,46
Sta30,Sta19,46
Sta19,Sta30,46
Sta151,Sta20,46
Sta20,Sta151,46
Sta71,Sta126,46
Sta126,Sta71,46
Sta120,Sta17,46
Sta17,Sta120,46
Sta146,Sta103,46
Sta103,Sta146,46
Sta103,Sta25,46
Sta25,Sta103,46
Sta81,Sta143,46
Sta143,Sta81,46
Sta150,Sta92,46
Sta92,Sta150,46
Sta22,Sta17,46
Sta17,Sta22,46
Sta52,Sta100,46
Sta100,Sta52,46
Sta15,Sta97,46
Sta97,Sta15,46
Sta3,Sta136,46
Sta136,Sta3,46
Sta2,Sta41,46
Sta41,Sta2,46
Sta125,Sta85,46
Sta85,Sta125,46
Sta113,Sta22,46
Sta22,Sta113,46
Sta50,Sta129,46
Sta129,Sta50,46
Sta115,Sta94,46
Sta94,Sta115,46
Sta136,Sta103,46
Sta103,Sta136,46
Sta101,Sta25,46
Sta25,Sta101,46
Sta41,Sta51,46
Sta51,Sta41,46
Sta93,Sta123,46
Sta123,Sta93,46
Sta84,Sta123,46
Sta123,Sta84,46
Sta154,Sta71,46
Sta71,Sta154,46
Sta162,Sta35,46
Sta35,Sta162,46
Sta147,Sta5,46
Sta5,Sta147,46
Sta7,Sta90,46
Sta90,Sta7,46
Sta148,Sta131,46
Sta131,Sta148,46
Sta133,Sta54,46
Sta54,Sta133,46
Sta21,Sta157,46
Sta157,Sta21,46
Sta106,Sta46,46
Sta46,Sta106,46
Sta26,Sta147,46
Sta147,Sta26,46
Sta153,Sta135,46
Sta135,Sta153,46
Sta79,Sta4,46
Sta4,Sta79,46
Sta27,Sta133,46
Sta133,Sta27,46
Sta43,Sta63,46
Sta63,Sta43,46
Sta46,Sta38,46
Sta38,Sta46,46
Sta107,Sta91,46
Sta91,Sta107,46
Sta98,Sta128,46
Sta128,Sta98,46
Sta164,Sta39,46
Sta39,Sta164,46
Sta107,Sta66,46
Sta66,Sta107,46
Sta68,Sta110,46
Sta110,Sta68,46
Sta141,Sta7,46
Sta7,Sta141,46
Sta151,Sta23,46
Sta23,Sta151,46
Sta109,Sta15,46
Sta15,Sta109,46
Sta111,Sta141,46
Sta141,Sta111,46
Sta96,Sta67,46
Sta67,Sta96,46
Sta96,Sta159,46
Sta159,Sta96,46
Sta55,Sta87,46
Sta87,Sta55,46
Sta95,Sta7,46
Sta7,Sta95,46
Sta76,Sta46,46
Sta46,Sta76,46
Sta141,Sta154,46
Sta154,Sta141,46
Sta148,Sta134,46
Sta134,Sta148,46
Sta50,Sta60,46
Sta60,Sta50,46
Sta114,Sta8,46
Sta8,Sta114,46
Sta2,Sta79,46
Sta79,Sta2,46
Sta13,Sta2,46
Sta2,Sta13,46
Sta31,Sta1,46
Sta1,Sta31,46
Sta162,Sta160,46
Sta160,Sta162,46
